uid,domainID,siteID,namedLocation,collectDate,processedDate,parentSampleID,sampleID,sampleCode,analysisType,fieldSampleVolume,labSampleVolume,domainFilterVolume,adjAshFreeDryMass,plantDryMass,plantSurfaceArea,plantAdjAshFreeDryMass,preservativeType,preservativeVolume,remarks,measuredBy,recordedBy,sampleCondition,ashMassDataQF,dataQF,publicationDate,release
a3b5fbf4-611c-4e18-b89e-25f4bac37ea7,D05,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33:00Z,2017-07-06T20:05:00Z,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,NA,AFDM,129,NA,5,0.0024,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
6d8e980c-477a-4d7d-b776-b60278f40b95,D05,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33:00Z,2017-07-06T20:38:00Z,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,NA,AFDM,123,NA,5,0.0021,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
c9d56c03-ff13-4e80-a1c1-da5e643978cf,D05,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33:00Z,2017-07-06T15:30:00Z,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,NA,AFDM,5000,NA,200,6e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
7b7568ff-eb5f-4f28-bef7-58ad8c765b46,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33:00Z,2017-07-06T17:24:00Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,NA,AFDM,5000,NA,200,4e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
a4a7a622-1958-4a08-8d85-fdb85bcf8096,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33:00Z,2017-07-06T21:10:00Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,NA,taxonomy,137,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
5b3e4e40-8375-46b2-b8b3-2716f7893126,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33:00Z,2017-07-06T21:10:00Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,NA,AFDM,137,NA,5,0.001,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
36653514-6bcf-4af7-bc35-00a584b8cbed,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33:00Z,2017-07-06T17:24:00Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
69a0614f-d0be-42d9-8f3a-3c70b986723f,D05,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33:00Z,2017-07-06T19:30:00Z,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,NA,AFDM,120,NA,5,0.002,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
2dd21f5b-6f28-4bb7-a563-bc38afca8f38,D05,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33:00Z,2017-07-06T21:56:00Z,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,NA,AFDM,141,NA,5,0.0013,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
95865084-9d11-43d3-a6a3-92dff305b4b0,D05,CRAM,CRAM.AOS.riparian.point.10,2017-09-14T14:35:00Z,2017-09-15T21:22:00Z,CRAM.20170914.EPIXYLON.10,CRAM.20170914.EPIXYLON.10,NA,taxonomy,128,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
ca59ddf4-e247-4e42-9b2c-74cc0d4d2daf,D05,CRAM,CRAM.AOS.riparian.point.08,2017-09-14T14:35:00Z,2017-09-15T20:19:00Z,CRAM.20170914.EPIXYLON.8,CRAM.20170914.EPIXYLON.8,NA,AFDM,128,NA,5,6e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
18c0ef39-fcfc-4c20-b331-a56e0a262ad7,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:35:00Z,2017-09-14T21:10:00Z,CRAM.20170914.PHYTOPLANKTON.1,CRAM.20170914.PHYTOPLANKTON.1,NA,AFDM,4000,NA,250,3e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
0d7943d2-05b6-4d0f-afc7-2b7cc5a23724,D05,CRAM,CRAM.AOS.riparian.point.06,2017-09-14T14:35:00Z,2017-09-15T17:33:00Z,CRAM.20170914.EPIXYLON.6,CRAM.20170914.EPIXYLON.6,NA,taxonomy,134,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
bf2d2cf9-495a-45f9-b877-0a3a960d54ec,D05,CRAM,CRAM.AOS.riparian.point.10,2017-09-14T14:35:00Z,2017-09-15T21:22:00Z,CRAM.20170914.EPIXYLON.10,CRAM.20170914.EPIXYLON.10,NA,AFDM,128,NA,5,0.0044,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
5ff81e63-0c39-484c-87c7-7c53a9eab4ef,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:35:00Z,2017-09-15T16:44:00Z,CRAM.20170914.PHYTOPLANKTON.2,CRAM.20170914.PHYTOPLANKTON.2,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
8f197f9f-2c17-4ce5-8c62-41f6563b302b,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:35:00Z,2017-09-15T15:38:00Z,CRAM.20170914.PHYTOPLANKTON.3,CRAM.20170914.PHYTOPLANKTON.3,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
fdc7cdee-93e5-46d4-beec-b72df4773875,D05,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35:00Z,2017-09-15T19:05:00Z,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,NA,taxonomy,130,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
e8650498-dc08-4fe7-bf16-ecf0d4b95c44,D05,CRAM,CRAM.AOS.riparian.point.04,2017-09-14T14:35:00Z,2017-09-15T19:38:00Z,CRAM.20170914.EPIXYLON.4,CRAM.20170914.EPIXYLON.4,NA,AFDM,136,NA,5,0.0026,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
932ceba8-fb91-45c3-b9d9-01b2a715625a,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:35:00Z,2017-09-15T16:44:00Z,CRAM.20170914.PHYTOPLANKTON.2,CRAM.20170914.PHYTOPLANKTON.2,NA,AFDM,4000,NA,250,5e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
742a607b-516c-43de-abfb-62e6cbc69ab5,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:35:00Z,2017-09-14T21:10:00Z,CRAM.20170914.PHYTOPLANKTON.1,CRAM.20170914.PHYTOPLANKTON.1,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
dc53fdbf-f150-4679-8c33-42e295c184b4,D05,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35:00Z,2017-09-15T19:05:00Z,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,NA,AFDM,130,NA,5,0.0027,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
9a2907b5-b735-49ef-9b95-d00ae0b5e690,D05,CRAM,CRAM.AOS.riparian.point.04,2017-09-14T14:35:00Z,2017-09-15T19:38:00Z,CRAM.20170914.EPIXYLON.4,CRAM.20170914.EPIXYLON.4,NA,taxonomy,136,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
d2c84009-cb12-41d4-8a30-d5709af75984,D05,CRAM,CRAM.AOS.riparian.point.08,2017-09-14T14:35:00Z,2017-09-15T20:19:00Z,CRAM.20170914.EPIXYLON.8,CRAM.20170914.EPIXYLON.8,NA,taxonomy,128,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
778e00d4-a892-44f0-8e38-3c21d6976751,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:35:00Z,2017-09-15T15:38:00Z,CRAM.20170914.PHYTOPLANKTON.3,CRAM.20170914.PHYTOPLANKTON.3,NA,AFDM,4000,NA,200,5e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
99878c78-9fa1-47fd-85bb-f113d0578126,D05,CRAM,CRAM.AOS.riparian.point.03,2018-05-10T17:31:00Z,2018-05-10T23:36:00Z,CRAM.20180510.EPIXYLON.3,CRAM.20180510.EPIXYLON.3.TAXONOMY,A00000007910,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
0cc23f8a-1826-4f05-bc5c-db0f02e5db59,D05,CRAM,CRAM.AOS.riparian.point.05,2018-05-10T17:31:00Z,2018-05-10T23:57:00Z,CRAM.20180510.EPIXYLON.5,CRAM.20180510.EPIXYLON.5.AFDM.1,NA,AFDM,125,NA,6,0.0033,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
221f11d0-65a3-4e68-8354-7199be284045,D05,CRAM,CRAM.AOS.riparian.point.09,2018-05-10T17:31:00Z,2018-05-11T00:42:00Z,CRAM.20180510.EPIXYLON.9,CRAM.20180510.EPIXYLON.9.TAXONOMY,A00000007907,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
1dd08c7c-6e25-4f31-95eb-90cedf74ad16,D05,CRAM,CRAM.AOS.littoral1,2018-05-10T17:31:00Z,2018-05-10T21:24:00Z,CRAM.20180510.PHYTOPLANKTON.2,CRAM.20180510.PHYTOPLANKTON.2.AFDM.1,NA,AFDM,4000,NA,250,0.0011,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
c2882dcd-3baf-46bd-85be-31a3bdcfed8f,D05,CRAM,CRAM.AOS.buoy.c0,2018-05-10T17:31:00Z,2018-05-10T20:23:00Z,CRAM.20180510.PHYTOPLANKTON.1,CRAM.20180510.PHYTOPLANKTON.1.TAXONOMY,A00000007906,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
f9db922b-c13d-4954-a71d-d08eda7988dc,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-10T17:31:00Z,2018-05-10T22:47:00Z,CRAM.20180510.EPIXYLON.1,CRAM.20180510.EPIXYLON.1.TAXONOMY,A00000007911,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
63c1563b-4b81-4ebd-9421-33d39074c34d,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-10T17:31:00Z,2018-05-10T22:47:00Z,CRAM.20180510.EPIXYLON.1,CRAM.20180510.EPIXYLON.1.AFDM.1,NA,AFDM,125,NA,6,0.0028,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
032e2e75-aee0-4682-bd60-2eff60a02585,D05,CRAM,CRAM.AOS.littoral2,2018-05-10T17:31:00Z,2018-05-10T22:24:00Z,CRAM.20180510.PHYTOPLANKTON.3,CRAM.20180510.PHYTOPLANKTON.3.TAXONOMY,A00000007904,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
e47b9d56-d250-40f9-8412-9421ef5fe73a,D05,CRAM,CRAM.AOS.littoral2,2018-05-10T17:31:00Z,2018-05-10T22:24:00Z,CRAM.20180510.PHYTOPLANKTON.3,CRAM.20180510.PHYTOPLANKTON.3.AFDM.1,NA,AFDM,4000,NA,250,2e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
dc43bc6e-c080-46f0-888b-274dc60f6445,D05,CRAM,CRAM.AOS.littoral1,2018-05-10T17:31:00Z,2018-05-10T21:24:00Z,CRAM.20180510.PHYTOPLANKTON.2,CRAM.20180510.PHYTOPLANKTON.2.TAXONOMY,A00000007905,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
c9f9fe1e-ae2f-4996-82c5-7261d2e4790f,D05,CRAM,CRAM.AOS.riparian.point.03,2018-05-10T17:31:00Z,2018-05-10T23:36:00Z,CRAM.20180510.EPIXYLON.3,CRAM.20180510.EPIXYLON.3.AFDM.1,NA,AFDM,125,NA,6,0.004,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
6e800af8-a6eb-4f7f-831b-5c9b2698a2d8,D05,CRAM,CRAM.AOS.buoy.c0,2018-05-10T17:31:00Z,2018-05-10T20:23:00Z,CRAM.20180510.PHYTOPLANKTON.1,CRAM.20180510.PHYTOPLANKTON.1.AFDM.1,NA,AFDM,4000,NA,250,9e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
a55d8494-add0-4f79-8761-a32064892b92,D05,CRAM,CRAM.AOS.riparian.point.09,2018-05-10T17:31:00Z,2018-05-11T00:42:00Z,CRAM.20180510.EPIXYLON.9,CRAM.20180510.EPIXYLON.9.AFDM.1,NA,AFDM,125,NA,6,0.0025,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
f06b0659-8bb0-4098-90f9-e6270508993e,D05,CRAM,CRAM.AOS.riparian.point.07,2018-05-10T17:31:00Z,2018-05-11T00:23:00Z,CRAM.20180510.EPIXYLON.7,CRAM.20180510.EPIXYLON.7.AFDM.1,NA,AFDM,125,NA,6,0.0019,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
8807ae11-a5de-4716-864a-f50db3e2d4d0,D05,CRAM,CRAM.AOS.riparian.point.07,2018-05-10T17:31:00Z,2018-05-11T00:23:00Z,CRAM.20180510.EPIXYLON.7,CRAM.20180510.EPIXYLON.7.TAXONOMY,A00000007908,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
906bebc2-c973-4014-b955-7aea4ea9e18f,D05,CRAM,CRAM.AOS.riparian.point.05,2018-05-10T17:31:00Z,2018-05-10T23:57:00Z,CRAM.20180510.EPIXYLON.5,CRAM.20180510.EPIXYLON.5.TAXONOMY,A00000007909,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
521db487-3c5f-4a6d-95b8-2045c3dd4e2f,D05,CRAM,CRAM.AOS.littoral1,2018-07-16T14:12:00Z,2018-07-17T13:02:00Z,CRAM.20180716.PHYTOPLANKTON.2,CRAM.20180716.PHYTOPLANKTON.2.AFDM.1,NA,AFDM,4000,NA,250,0.0011,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
1b46f300-d117-452b-b5d6-d4e3151455da,D05,CRAM,CRAM.AOS.littoral2,2018-07-16T14:12:00Z,2018-07-17T14:51:00Z,CRAM.20180716.PHYTOPLANKTON.3,CRAM.20180716.PHYTOPLANKTON.3.AFDM.1,NA,AFDM,4000,NA,250,0.0011,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
9325b772-3665-44af-8d28-742715e1e0db,D05,CRAM,CRAM.AOS.riparian.point.01,2018-07-16T14:12:00Z,2018-07-17T17:22:00Z,CRAM.20180716.EPIXYLON.1,CRAM.20180716.EPIXYLON.1.TAXONOMY,A00000007665,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
1e3d379c-e19d-42e5-b897-dc707ea79c07,D05,CRAM,CRAM.AOS.buoy.c0,2018-07-16T14:12:00Z,2018-07-16T18:55:00Z,CRAM.20180716.PHYTOPLANKTON.1,CRAM.20180716.PHYTOPLANKTON.1.AFDM.1,NA,AFDM,4000,NA,250,0.001,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
f9f19174-f0a0-4293-a7f9-682b65a430fa,D05,CRAM,CRAM.AOS.riparian.point.07,2018-07-16T14:12:00Z,2018-07-17T19:21:00Z,CRAM.20180716.EPIXYLON.7,CRAM.20180716.EPIXYLON.7.AFDM.1,NA,AFDM,125,NA,6,0.0021,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
4f507785-adef-4db9-8cc2-dcfa5b198dff,D05,CRAM,CRAM.AOS.riparian.point.05,2018-07-16T14:12:00Z,2018-07-17T18:33:00Z,CRAM.20180716.EPIXYLON.5,CRAM.20180716.EPIXYLON.5.TAXONOMY,A00000007666,taxonomy,125,45,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
19823345-cb88-4703-8e01-f9c9b1e90aee,D05,CRAM,CRAM.AOS.riparian.point.03,2018-07-16T14:12:00Z,2018-07-17T17:39:00Z,CRAM.20180716.EPIXYLON.3,CRAM.20180716.EPIXYLON.3.AFDM.1,NA,AFDM,125,NA,6,0.0045,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
1e6824ff-dbba-4721-b5a2-2a4175f4a166,D05,CRAM,CRAM.AOS.riparian.point.09,2018-07-16T14:12:00Z,2018-07-17T19:44:00Z,CRAM.20180716.EPIXYLON.9,CRAM.20180716.EPIXYLON.9.AFDM.1,NA,AFDM,125,NA,6,0.0056,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
8011c0e9-96de-48a5-b37f-4e723c50f9b9,D05,CRAM,CRAM.AOS.riparian.point.09,2018-07-16T14:12:00Z,2018-07-17T19:44:00Z,CRAM.20180716.EPIXYLON.9,CRAM.20180716.EPIXYLON.9.TAXONOMY,A00000007668,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
18e77639-0fe2-4b05-8640-c111bdb4c0ba,D05,CRAM,CRAM.AOS.littoral1,2018-07-16T14:12:00Z,2018-07-17T13:02:00Z,CRAM.20180716.PHYTOPLANKTON.2,CRAM.20180716.PHYTOPLANKTON.2.TAXONOMY,A00000007673,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
973b8542-d636-4c3a-bb3d-69544c9fddf5,D05,CRAM,CRAM.AOS.riparian.point.07,2018-07-16T14:12:00Z,2018-07-17T19:21:00Z,CRAM.20180716.EPIXYLON.7,CRAM.20180716.EPIXYLON.7.TAXONOMY,A00000007667,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
7cd769f4-4c71-4ffb-9304-1f56a6b5d60a,D05,CRAM,CRAM.AOS.riparian.point.03,2018-07-16T14:12:00Z,2018-07-17T17:39:00Z,CRAM.20180716.EPIXYLON.3,CRAM.20180716.EPIXYLON.3.TAXONOMY,A00000007674,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
b4dfe3f2-6acd-4ac5-b77a-e8d8f158973f,D05,CRAM,CRAM.AOS.buoy.c0,2018-07-16T14:12:00Z,2018-07-16T18:55:00Z,CRAM.20180716.PHYTOPLANKTON.1,CRAM.20180716.PHYTOPLANKTON.1.TAXONOMY,A00000007672,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
2947edbb-4de7-4e64-9ed5-57ba86133ab1,D05,CRAM,CRAM.AOS.riparian.point.05,2018-07-16T14:12:00Z,2018-07-17T18:33:00Z,CRAM.20180716.EPIXYLON.5,CRAM.20180716.EPIXYLON.5.AFDM.1,NA,AFDM,125,NA,6,0.003,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
3f468d23-c95c-40af-8908-bb2de285a136,D05,CRAM,CRAM.AOS.riparian.point.01,2018-07-16T14:12:00Z,2018-07-17T17:22:00Z,CRAM.20180716.EPIXYLON.1,CRAM.20180716.EPIXYLON.1.AFDM.1,NA,AFDM,125,NA,6,0.0026,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
c12e3a8b-2216-4c0f-a26d-474331551e0d,D05,CRAM,CRAM.AOS.littoral2,2018-07-16T14:12:00Z,2018-07-17T14:51:00Z,CRAM.20180716.PHYTOPLANKTON.3,CRAM.20180716.PHYTOPLANKTON.3.TAXONOMY,A00000007669,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T193441Z,RELEASE-2024
5e814d0a-7ea8-4c48-b870-c17bcd177a5f,D05,CRAM,CRAM.AOS.riparian.point.06,2018-09-27T22:27:00Z,2018-09-28T20:09:00Z,CRAM.20180927.EPIXYLON.6,CRAM.20180927.EPIXYLON.6.AFDM.1,NA,AFDM,125,NA,5,4e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T184122Z,RELEASE-2024
5a04f860-fd0b-4b46-9855-5d9f78aae74d,D05,CRAM,CRAM.AOS.riparian.point.10,2018-09-27T22:27:00Z,2018-09-28T20:44:00Z,CRAM.20180927.EPIXYLON.10,CRAM.20180927.EPIXYLON.10.AFDM.1,NA,AFDM,125,NA,5,0.0033,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T184122Z,RELEASE-2024
39e9585a-b916-4b9f-8bef-7f379295fc7a,D05,CRAM,CRAM.AOS.littoral1,2018-09-27T22:27:00Z,2018-09-28T17:35:00Z,CRAM.20180927.PHYTOPLANKTON.2,CRAM.20180927.PHYTOPLANKTON.2.AFDM.1,NA,AFDM,4000,NA,200,2e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T184122Z,RELEASE-2024
5b8e3492-5766-4b48-8a9c-8f0cd3818790,D05,CRAM,CRAM.AOS.riparian.point.08,2018-09-27T22:27:00Z,2018-09-28T20:28:00Z,CRAM.20180927.EPIXYLON.8,CRAM.20180927.EPIXYLON.8.TAXONOMY,A00000007306,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T184122Z,RELEASE-2024
82769d19-92d7-461b-9935-cba2e900b4d8,D05,CRAM,CRAM.AOS.riparian.point.02,2018-09-27T22:27:00Z,2018-09-28T19:03:00Z,CRAM.20180927.EPIXYLON.2,CRAM.20180927.EPIXYLON.2.AFDM.1,NA,AFDM,125,NA,5,7e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T184122Z,RELEASE-2024
96c05d9d-78cd-410d-a451-d23b27b098cd,D05,CRAM,CRAM.AOS.riparian.point.02,2018-09-27T22:27:00Z,2018-09-28T19:03:00Z,CRAM.20180927.EPIXYLON.2,CRAM.20180927.EPIXYLON.2.TAXONOMY,A00000007342,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T184122Z,RELEASE-2024
